,user,title,tags,num_of_tags,description
10,Tozzophoto,Plan of Attack,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment', 'eastrutherford', 'unitedstatesofamerica']",64, 
11,Tozzophoto,But Still Leaving,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment', 'eastrutherford', 'unitedstatesofamerica']",64, 
12,Tozzophoto,Norbert Leo Butz,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
13,Tozzophoto,Learning Heroes,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
14,Tozzophoto,Kyle Chandler,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
15,Tozzophoto,Chloë Sevigny,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
16,Tozzophoto,Chloë Sevigny,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
17,Tozzophoto,Ben Mendelsohn,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
18,Tozzophoto,Evander Holyfield,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
19,Tozzophoto,Mike Tyson,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
